,country,target,model,params,f1,accuracy,precision,recall,roc_auc
20,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.1319727926269888,0.8471529319576858,0.14877622506492477,0.11950000000000001,0.5580504484304932
21,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.1215876408126039,0.8285294501763092,0.12264964535845542,0.12383333333333335,0.54876644245142
22,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.01764705882352941,0.8782764137390622,0.030000000000000006,0.0125,0.5409174140508222
23,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.045709680268503805,0.8649356797701448,0.07907259407259407,0.03283333333333334,0.5332346786248131
0,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.020229885057471267,0.9429966044142614,0.011538461538461539,0.08333333333333333,0.5260279357644698
1,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0365079365079365,0.9462158808933003,0.02159090909090909,0.13333333333333333,0.5825022304003569
2,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9866592660310827,0.0,0.0,0.5721570759451321
3,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9854446911322972,0.0,0.0,0.48696777071484326
4,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9902980932480083,0.0,0.0,0.4401722984275677
5,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9898932349484131,0.0,0.0,0.5527799152447864
6,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.014285714285714285,0.9389431239388795,0.008333333333333333,0.05,0.6260577673692428
7,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.01818181818181818,0.9462077184275828,0.01111111111111111,0.05,0.5706995093119215
8,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9874657176439857,0.0,0.0,0.5331331549013048
9,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9858528144181793,0.0,0.0,0.5738438162150106
10,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9902980932480083,0.0,0.0,0.514627244340359
11,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9902980932480083,0.0,0.0,0.5303373480539758
12,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.008695652173913042,0.9381056549562494,0.0047619047619047615,0.05,0.5604982156797145
13,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.05709584533113945,0.9373008358364896,0.035833333333333335,0.16666666666666666,0.5525451656072266
14,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.986657633537939,0.0,0.0,0.5737587822014051
15,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9870608593443908,0.0,0.0,0.5317408274785325
16,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9902980932480083,0.0,0.0,0.5020798483327756
17,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9902980932480083,0.0,0.0,0.5162230957956953
18,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.054292929292929296,0.9462109834138698,0.033035714285714286,0.18333333333333332,0.5711784877885581
19,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.03628389154704944,0.9352912367768056,0.02236111111111111,0.11666666666666665,0.5186433589829373
20,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.04,0.9890851508423664,0.05,0.03333333333333333,0.5299609679937549
21,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.06666666666666667,0.9854463236254407,0.1,0.05,0.45086874093899854
22,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9898932349484131,0.0,0.0,0.49878526820564284
23,Maldives,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9894900091419615,0.0,0.0,0.5994387755102041
0,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.3285630424453384,0.5681451612903226,0.24765086059381675,0.493361285814116,0.5568792460034437
1,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.3119428238008365,0.5556369988246049,0.23484234591700046,0.46722571628232,0.5397736605502603
2,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.26918410417411226,0.6712501632493144,0.25907161256558886,0.2816212438853948,0.5518344716044581
3,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.278332824968812,0.6663918636541727,0.2625568329593281,0.3005241090146751,0.568794711361819
4,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.18846831063017935,0.7238229724435157,0.25376972530137604,0.15213137665967852,0.5378130245592802
5,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.22366628771281186,0.7064385529580776,0.2615318115238413,0.19720475192173303,0.5540385211120477
6,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.3232588955593118,0.5523556876061121,0.2396529069853799,0.5011180992313068,0.5533443918534368
7,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.3435654921488681,0.5737870575943582,0.2579917217105567,0.5178546470999301,0.5617702097156483
8,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.2509487988283163,0.6530592921509728,0.2362697733056935,0.2704402515723271,0.5434543106615661
9,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.27601966906488334,0.6655805145618389,0.25924610700794276,0.296366177498253,0.546543672149099
10,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.20436177505361805,0.7306892386051979,0.2867678078680435,0.16142557651991613,0.5295529043924297
11,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.22281397316176008,0.706010839754473,0.25907440322055975,0.19713487071977637,0.534642165020496
12,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.3252403676835741,0.555612511427452,0.24227166533160366,0.4973445143256464,0.563532818950053
13,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.32401317109010636,0.5685614470419225,0.24432483549158784,0.4827044025157233,0.5614549338289855
14,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.25334181366753533,0.6615123416481651,0.242539669096213,0.26841369671558357,0.5479268876929838
15,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.290627313160641,0.6659723129162858,0.27155346461864144,0.3171558350803634,0.5550182087358707
16,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.17621745535628283,0.7254277132036046,0.2505849499076635,0.1370020964360587,0.5175177584703942
17,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.21958970251916354,0.7084301945931827,0.2622556498819627,0.19122990915443744,0.5234591915393316
18,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.3448716027691375,0.5701563928431501,0.2572935157317109,0.5271837875611461,0.5711224037692624
19,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.3041258656299334,0.5398442601541074,0.22592037228550046,0.47082459818308875,0.5372064269093058
20,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.2575865429575307,0.6526723912759567,0.24026001289396864,0.2799091544374563,0.5407078713609544
21,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.27483100845736225,0.6421444429933394,0.24397575420413747,0.31547868623340325,0.5413319393114181
22,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.195460356101841,0.7258570589003526,0.2685642785325181,0.1556953179594689,0.5204939232171288
23,Maldives,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.19700325093762264,0.699968982630273,0.2338445661444851,0.17082459818308876,0.5319263437722882
0,Maldives,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.03978957274609448,0.8273393626746767,0.3125,0.021660859465737516,0.5500155892335623
1,Maldives,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.03957312252964426,0.824511884550085,0.2458333333333333,0.021660859465737516,0.5460839732530474
2,Maldives,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.12295778694768508,0.7921721953767794,0.21578818369453043,0.08658536585365853,0.515376340448564
3,Maldives,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.11432210439748806,0.7937850986025858,0.20871032304468837,0.07944250871080138,0.5212515927517112
4,Maldives,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.1783094432929047,0.7484915763353792,0.19740760246490727,0.16347270615563297,0.5214169288364173
5,Maldives,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.16871457997407616,0.756177354055113,0.1977115193354384,0.14907084785133567,0.5161479934147468
6,Maldives,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.022336127229744252,0.8277458534674155,0.15333333333333332,0.01207897793263647,0.5511012539043559
7,Maldives,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.022336127229744252,0.828149079273867,0.15333333333333332,0.01207897793263647,0.5497905461024096
8,Maldives,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.07413537731520488,0.7998318532062165,0.17264965426730133,0.04814169570267131,0.5040844073836024
9,Maldives,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.08206897278831997,0.8030723520961214,0.20014886257533315,0.05284552845528454,0.5085244635386714
10,Maldives,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.13273918116939326,0.7593966305341517,0.16350772003928288,0.11306620209059234,0.5005317253588625
11,Maldives,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.1333601004775493,0.7638402768708372,0.17229908740684602,0.11062717770034844,0.5015955707407282
0,Maldives,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.051750775405947816,0.897703082147055,0.35666666666666663,0.028833333333333332,0.55800822122571
1,Maldives,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.051443083098255515,0.897703082147055,0.30666666666666664,0.028833333333333332,0.5571760089686099
2,Maldives,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.0931313594664988,0.8596774193548387,0.13089341214341216,0.07416666666666666,0.5276363976083707
3,Maldives,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.09966102669427067,0.8685826694527883,0.1545867041455277,0.07416666666666667,0.5341031390134529
4,Maldives,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.12407143794211986,0.8236874755126028,0.12197471582778929,0.12783333333333333,0.5004009715994021
5,Maldives,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.11264053568849178,0.8390476035000652,0.12853674833937992,0.10299999999999998,0.5128983557548581
6,Maldives,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.01455026455026455,0.8968901005615777,0.05833333333333333,0.008333333333333333,0.6056543348281016
7,Maldives,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.022242572242572242,0.898101410474076,0.15833333333333333,0.012333333333333332,0.6030175635276531
8,Maldives,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.07686058834140036,0.8762619171999478,0.14797119547119547,0.05366666666666666,0.5426745142002989
9,Maldives,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.06705427741666839,0.876666775499543,0.13722943722943723,0.0455,0.545163303437967
10,Maldives,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.11891996252426025,0.8479577510774454,0.13646135265700482,0.10733333333333335,0.5413101644245142
11,Maldives,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.11047587944770854,0.8548272822254145,0.13805628550193766,0.09483333333333333,0.5376535874439462
0,Maldives,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.0,0.9882786992294633,0.0,0.0,0.521804393888703
1,Maldives,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.0,0.9878738409298681,0.0,0.0,0.5195594959295194
2,Maldives,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.0,0.975741151887162,0.0,0.0,0.5142815322850453
3,Maldives,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.0,0.9834236646206085,0.0,0.0,0.5099949815991971
